network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_TCP,protocol_type_UDP,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
449,6,2354,0,3,0,1,1,0,1,0,0,0,0
380,4,465,0,3,0,1,0,1,1,0,0,0,0
784,2,523,0,2,0,0,1,0,1,0,0,0,0
847,5,3396,0,2,0,0,0,1,1,0,0,0,0
695,5,327,0,2,0,0,1,0,0,0,0,1,0
517,3,84,0,2,0,0,1,0,0,0,1,0,0
338,3,707,0,0,0,1,1,0,0,0,1,0,0
333,3,647,0,0,0,0,1,0,0,1,0,0,0
604,2,1186,0,1,0,0,0,1,0,0,0,1,0
583,3,2482,0,3,1,1,1,0,1,0,0,0,0
780,5,294,0,0,1,0,1,0,0,0,1,0,0
630,5,1023,0,1,0,0,1,0,1,0,0,0,0
199,1,456,0,1,0,0,1,0,1,0,0,0,0
710,4,1225,0,0,0,1,0,1,0,0,1,0,0
300,1,143,0,3,0,1,1,0,1,0,0,0,0
423,5,555,0,2,0,0,1,0,0,0,1,0,0
550,6,64,0,2,0,0,0,1,1,0,0,0,0
899,4,658,0,2,0,0,1,0,1,0,0,0,0
1121,1,148,0,2,0,0,1,0,0,1,0,0,0
621,5,2576,0,2,0,0,1,0,1,0,0,0,0
463,4,646,0,1,0,0,1,0,1,0,0,0,0
606,2,602,0,1,1,0,0,1,1,0,0,0,0
677,4,2869,0,1,1,1,1,0,0,0,0,0,1
435,2,551,0,3,0,1,0,0,0,0,1,0,0
859,5,903,0,0,0,1,1,0,0,0,1,0,0
546,5,38,0,2,0,0,0,0,1,0,0,0,0
599,4,985,0,0,0,0,1,0,0,1,0,0,0
633,5,88,0,1,0,0,1,0,1,0,0,0,0
584,2,1212,0,3,1,1,1,0,0,0,1,0,0
667,10,1675,0,3,0,1,1,0,1,0,0,0,0
376,3,303,0,3,0,1,0,1,1,0,0,0,0
388,1,1683,0,2,0,0,0,1,1,0,0,0,0
279,7,527,0,0,0,1,1,0,1,0,0,0,0
587,3,678,0,2,0,0,1,0,0,0,1,0,0
655,1,423,0,0,0,1,1,0,1,0,0,0,0
591,7,517,0,0,0,1,0,0,1,0,0,0,0
834,4,1911,0,0,1,0,0,1,0,0,1,0,0
498,2,2354,0,1,0,0,1,0,1,0,0,0,0
633,4,472,0,2,0,0,0,1,1,0,0,0,0
281,5,577,0,1,0,1,0,1,0,0,1,0,0
422,4,98,0,0,0,0,1,0,1,0,0,0,0
639,4,315,0,1,0,1,0,1,0,1,0,0,0
669,1,575,0,1,0,0,1,0,0,0,0,0,1
441,3,181,0,2,0,1,1,0,0,0,0,1,0
485,4,687,0,1,0,0,1,0,1,0,0,0,0
196,3,924,0,1,0,0,1,0,0,0,1,0,0
428,4,839,0,1,0,0,1,0,0,1,0,0,0
678,1,467,0,3,0,1,1,0,1,0,0,0,0
615,5,1173,0,2,1,0,0,1,1,0,0,0,0
600,3,307,0,2,0,0,1,0,1,0,0,0,0
509,7,506,0,3,0,1,1,0,1,0,0,0,0
501,3,251,0,2,0,0,0,1,0,1,0,0,0
367,3,740,0,1,0,0,1,0,1,0,0,0,0
639,6,464,0,0,0,0,1,0,1,0,0,0,0
584,4,195,0,0,0,1,0,0,0,0,1,0,0
598,2,294,0,1,1,0,0,1,1,0,0,0,0
394,3,262,0,1,0,0,1,0,0,0,0,0,1
69,7,1934,0,3,0,1,1,0,1,0,0,0,0
719,1,590,0,4,0,1,0,0,1,0,0,0,0
404,6,845,0,3,0,1,1,0,0,1,0,0,0
327,7,2183,0,2,0,1,1,0,0,0,0,1,0
638,6,160,0,1,0,0,1,0,0,1,0,0,0
421,5,2210,0,1,0,0,1,0,1,0,0,0,0
711,8,620,0,0,0,1,0,1,0,1,0,0,0
623,3,1551,0,3,0,1,0,1,0,0,1,0,0
636,2,147,0,3,0,1,0,0,1,0,0,0,0
226,3,254,0,1,0,0,0,1,1,0,0,0,0
742,3,172,0,1,0,0,1,0,1,0,0,0,0
552,3,847,0,2,0,0,1,0,0,0,1,0,0
426,3,121,0,1,1,1,0,0,0,1,0,0,0
528,5,1258,0,1,0,0,1,0,0,1,0,0,0
144,1,230,0,1,0,0,1,0,0,0,1,0,0
581,4,236,0,1,0,0,0,1,0,1,0,0,0
294,2,264,0,0,0,0,1,0,0,0,0,0,1
229,3,1097,0,2,0,0,1,0,0,0,1,0,0
195,4,2063,0,0,0,1,0,1,0,1,0,0,0
722,8,1904,0,3,0,1,0,0,0,0,0,1,0
374,2,85,0,1,0,0,1,0,1,0,0,0,0
806,4,243,0,1,0,0,0,1,0,1,0,0,0
392,4,892,0,2,0,0,1,0,0,0,1,0,0
158,6,771,0,2,0,0,1,0,0,1,0,0,0
276,5,344,0,1,0,0,0,1,1,0,0,0,0
747,2,1589,0,3,0,1,0,0,0,0,0,1,0
468,4,111,0,2,0,0,1,0,0,0,1,0,0
390,5,815,0,0,0,1,1,0,1,0,0,0,0
532,2,255,0,0,1,0,1,0,0,0,1,0,0
600,4,599,0,1,0,0,1,0,0,0,1,0,0
723,7,392,0,2,1,1,1,0,0,0,1,0,0
789,3,3119,0,3,0,1,1,0,1,0,0,0,0
428,2,533,0,2,0,0,1,0,1,0,0,0,0
234,5,2986,0,0,1,1,1,0,0,0,1,0,0
417,3,235,0,0,1,0,1,0,0,0,1,0,0
552,4,1168,0,2,0,0,0,1,1,0,0,0,0
307,3,1010,0,2,0,0,1,0,0,0,1,0,0
308,3,1505,0,3,0,1,1,0,0,0,1,0,0
568,8,946,0,1,1,1,0,1,1,0,0,0,0
490,4,917,0,3,0,1,0,1,1,0,0,0,0
506,4,864,0,0,0,0,1,0,1,0,0,0,0
348,5,3362,0,1,0,0,1,0,0,1,0,0,0
453,2,207,0,1,0,0,0,1,1,0,0,0,0
315,3,24,0,1,0,0,1,0,1,0,0,0,0
678,2,906,0,2,0,0,0,1,1,0,0,0,0
707,1,151,0,1,0,0,1,0,0,0,1,0,0
130,5,910,0,0,0,1,1,0,1,0,0,0,0
314,3,308,0,1,0,0,1,0,1,0,0,0,0
200,5,35,0,0,0,1,0,1,0,1,0,0,0
369,4,1174,0,2,0,1,0,1,0,0,0,0,1
483,6,42,0,1,0,0,1,0,0,0,1,0,0
210,7,203,0,1,1,1,1,0,1,0,0,0,0
315,4,328,0,3,0,1,1,0,0,0,0,0,1
299,5,113,0,1,0,0,1,0,1,0,0,0,0
541,1,1958,0,0,0,0,0,1,1,0,0,0,0
513,2,777,0,3,1,1,1,0,1,0,0,0,0
355,4,1666,0,0,0,0,0,1,1,0,0,0,0
535,9,916,0,2,0,1,1,0,1,0,0,0,0
390,3,3857,0,1,0,1,0,1,0,0,0,1,0
445,4,595,0,2,0,0,0,1,1,0,0,0,0
834,7,44,0,0,1,1,1,0,1,0,0,0,0
768,3,140,0,2,0,0,1,0,0,0,1,0,0
240,5,710,0,2,0,0,1,0,0,0,1,0,0
665,1,341,0,1,0,0,1,0,0,0,1,0,0
662,2,95,0,1,0,1,1,0,1,0,0,0,0
270,1,217,0,3,0,1,1,0,0,1,0,0,0
663,5,514,0,2,0,1,0,0,0,0,1,0,0
807,2,584,0,0,0,0,1,0,0,0,1,0,0
275,6,2181,0,2,0,1,0,1,1,0,0,0,0
316,3,76,0,0,1,0,0,1,0,0,0,0,1
703,5,354,0,1,0,1,0,1,0,1,0,0,0
554,4,564,0,0,0,0,1,0,1,0,0,0,0
610,2,96,0,1,0,0,1,0,0,0,1,0,0
568,3,931,0,3,0,1,1,0,1,0,0,0,0
578,3,578,0,2,0,0,1,0,0,0,1,0,0
234,1,492,0,3,0,1,1,0,0,0,1,0,0
709,5,853,0,2,0,0,0,1,1,0,0,0,0
733,2,271,0,2,0,0,1,0,1,0,0,0,0
454,5,331,0,2,0,0,1,0,1,0,0,0,0
491,3,142,0,0,0,0,0,0,0,1,0,0,0
193,4,593,0,2,0,1,1,0,1,0,0,0,0
602,3,372,0,1,0,0,1,0,0,0,0,1,0
614,5,241,0,1,0,0,0,1,1,0,0,0,0
487,6,106,0,0,0,0,1,0,0,0,1,0,0
724,7,18,0,0,0,1,1,0,1,0,0,0,0
433,4,171,0,1,0,0,1,0,1,0,0,0,0
612,3,227,0,0,0,0,0,1,0,1,0,0,0
296,1,531,0,2,0,1,1,0,0,1,0,0,0
495,1,220,0,2,0,1,1,0,0,0,1,0,0
465,3,1361,0,1,0,1,1,0,1,0,0,0,0
545,4,514,0,2,0,0,1,0,0,0,1,0,0
426,6,782,0,0,0,0,1,0,1,0,0,0,0
473,2,186,0,3,1,1,1,0,0,0,0,1,0
665,4,430,0,2,0,0,1,0,0,1,0,0,0
412,4,738,0,1,0,0,1,0,1,0,0,0,0
178,4,298,0,2,0,0,1,0,0,1,0,0,0
849,5,327,0,1,0,1,1,0,0,0,0,1,0
776,3,1317,0,0,0,0,1,0,1,0,0,0,0
241,1,1452,0,1,0,0,1,0,1,0,0,0,0
637,4,609,0,0,1,1,1,0,1,0,0,0,0
399,6,1813,0,2,0,1,0,1,0,0,1,0,0
552,4,1067,0,3,0,1,0,1,0,0,0,0,1
558,10,45,0,1,0,1,1,0,1,0,0,0,0
453,2,655,0,2,0,0,1,0,0,0,0,0,1
343,6,957,0,1,0,0,1,0,1,0,0,0,0
361,9,622,0,0,0,1,1,0,0,0,1,0,0
316,3,1426,0,4,0,1,1,0,0,0,1,0,0
333,7,286,0,3,0,1,1,0,1,0,0,0,0
486,3,54,0,3,0,1,0,1,1,0,0,0,0
356,3,803,0,1,0,1,1,0,1,0,0,0,0
636,5,1049,0,0,0,0,1,0,0,0,0,1,0
797,3,1159,0,1,0,0,0,1,0,0,1,0,0
383,5,8,0,2,0,1,1,0,0,0,1,0,0
547,3,895,0,1,0,0,1,0,1,0,0,0,0
599,1,16,0,3,0,1,0,0,1,0,0,0,0
594,4,1192,0,0,0,1,0,1,1,0,0,0,0
515,5,971,0,3,0,1,0,1,1,0,0,0,0
648,5,670,0,3,0,1,1,0,1,0,0,0,0
596,9,564,0,2,0,1,1,0,0,0,0,1,0
252,6,1004,0,1,0,0,0,1,0,0,1,0,0
673,2,47,0,1,0,0,1,0,1,0,0,0,0
677,3,1427,0,3,0,1,0,1,1,0,0,0,0
347,7,179,0,2,0,1,1,0,0,1,0,0,0
507,3,519,0,2,0,0,1,0,0,0,0,0,1
636,5,533,0,2,0,1,0,0,0,0,0,0,1
458,1,1200,0,3,0,1,1,0,0,0,1,0,0
714,2,171,0,1,0,0,1,0,1,0,0,0,0
972,2,285,0,3,0,1,1,0,0,0,1,0,0
342,8,870,0,1,0,1,1,0,1,0,0,0,0
223,8,425,0,2,0,1,1,0,1,0,0,0,0
560,5,284,0,0,0,0,1,0,0,1,0,0,0
644,4,777,0,1,0,1,1,0,0,0,1,0,0
453,6,72,0,1,1,0,0,1,1,0,0,0,0
790,3,1247,0,2,0,0,1,0,1,0,0,0,0
232,7,595,0,0,0,1,0,0,1,0,0,0,0
638,3,184,0,1,1,1,1,0,0,1,0,0,0
378,8,420,0,1,0,1,1,0,1,0,0,0,0
843,6,112,0,1,0,0,1,0,1,0,0,0,0
898,5,766,0,2,0,1,0,1,0,0,0,0,1
346,4,885,0,0,1,1,0,0,1,0,0,0,0
390,4,415,0,2,0,1,0,1,0,1,0,0,0
671,4,332,0,1,0,0,1,0,1,0,0,0,0
422,3,1516,0,1,0,0,1,0,1,0,0,0,0
490,4,686,0,1,0,1,0,1,1,0,0,0,0
505,1,879,0,3,0,1,0,1,0,1,0,0,0
116,2,109,0,0,0,0,0,0,1,0,0,0,0
497,2,999,0,2,0,0,1,0,0,0,0,0,1
362,7,470,0,2,0,1,0,0,1,0,0,0,0
401,4,365,0,2,0,0,1,0,0,1,0,0,0
788,5,2120,0,2,0,0,1,0,0,1,0,0,0
248,3,44,0,2,1,0,1,0,1,0,0,0,0
662,3,174,0,1,0,0,1,0,1,0,0,0,0
444,4,376,0,1,0,0,0,1,1,0,0,0,0
444,2,313,0,1,0,1,0,1,1,0,0,0,0
658,7,571,0,2,0,1,0,1,1,0,0,0,0
568,4,409,0,3,0,1,1,0,1,0,0,0,0
614,4,1242,0,1,0,0,1,0,0,0,1,0,0
693,4,1168,0,1,1,0,0,1,1,0,0,0,0
433,5,1184,0,2,0,0,1,0,0,1,0,0,0
377,1,368,0,1,0,0,0,1,1,0,0,0,0
282,5,418,0,3,0,1,1,0,0,0,1,0,0
334,5,1019,0,2,0,0,1,0,1,0,0,0,0
1089,5,106,0,1,0,0,1,0,1,0,0,0,0
748,5,1528,0,1,1,1,0,1,0,0,0,0,1
229,4,623,0,2,0,0,1,0,0,1,0,0,0
235,4,1509,0,3,1,1,1,0,0,0,0,0,1
596,6,1262,0,3,1,1,0,1,0,1,0,0,0
609,2,375,0,0,0,1,1,0,1,0,0,0,0
609,4,85,0,1,0,0,0,1,0,0,1,0,0
449,1,2028,0,2,0,0,1,0,0,1,0,0,0
474,2,338,0,2,0,0,1,0,0,0,1,0,0
565,3,374,0,1,0,0,0,1,0,0,1,0,0
517,1,1917,0,3,0,1,1,0,1,0,0,0,0
64,3,1994,0,3,1,1,1,0,1,0,0,0,0
454,4,244,0,1,0,0,1,0,0,0,1,0,0
329,4,74,0,2,1,0,1,0,0,0,1,0,0
535,3,0,0,1,0,0,1,0,0,0,1,0,0
1097,7,461,0,1,0,1,1,0,0,0,1,0,0
573,4,672,0,3,0,1,0,1,1,0,0,0,0
437,5,252,0,1,0,1,0,1,0,0,0,0,1
684,3,240,0,0,0,0,1,0,1,0,0,0,0
596,4,353,0,1,1,1,1,0,0,0,1,0,0
584,3,244,0,1,0,1,1,0,0,0,1,0,0
621,8,1564,0,1,0,1,1,0,1,0,0,0,0
911,2,823,0,2,0,0,1,0,0,1,0,0,0
273,6,1412,0,1,0,0,1,0,1,0,0,0,0
594,5,1575,0,3,0,1,1,0,1,0,0,0,0
314,5,456,0,2,0,0,1,0,0,0,1,0,0
611,1,519,0,2,0,0,1,0,1,0,0,0,0
316,6,3046,0,2,0,1,0,1,1,0,0,0,0
416,3,1357,0,2,0,0,0,1,1,0,0,0,0
440,2,1279,0,1,0,1,1,0,1,0,0,0,0
695,5,701,0,2,0,0,0,1,1,0,0,0,0
683,1,494,0,1,0,0,1,0,1,0,0,0,0
250,1,1800,0,2,0,0,0,1,1,0,0,0,0
510,3,1305,0,1,1,1,1,0,1,0,0,0,0
358,4,581,0,1,0,1,0,1,0,0,1,0,0
248,3,252,0,2,0,0,1,0,1,0,0,0,0
456,3,127,0,1,0,0,1,0,0,1,0,0,0
438,4,643,0,1,0,1,1,0,0,1,0,0,0
985,1,280,0,2,0,0,1,0,0,0,1,0,0
586,2,245,0,0,1,1,1,0,0,1,0,0,0
224,3,89,0,2,1,0,1,0,0,0,0,0,1
387,3,28,0,1,0,0,0,1,0,0,1,0,0
704,4,1223,0,1,0,0,1,0,1,0,0,0,0
917,4,91,0,0,0,0,1,0,1,0,0,0,0
182,5,1755,0,2,0,0,1,0,1,0,0,0,0
124,1,192,0,4,1,1,0,0,0,1,0,0,0
874,6,1140,0,2,0,0,0,1,1,0,0,0,0
577,2,1385,0,1,0,0,0,1,1,0,0,0,0
326,7,1258,0,1,0,1,1,0,0,0,0,1,0
606,4,1649,0,2,0,1,1,0,0,1,0,0,0
64,2,332,0,3,0,1,1,0,1,0,0,0,0
500,3,3408,0,1,0,0,1,0,1,0,0,0,0
565,7,262,0,0,0,1,1,0,1,0,0,0,0
684,5,2178,0,2,0,0,1,0,1,0,0,0,0
297,2,460,0,0,1,0,1,0,1,0,0,0,0
517,3,46,0,1,0,0,1,0,0,0,1,0,0
314,5,1229,0,0,0,0,1,0,1,0,0,0,0
551,3,1238,0,1,0,0,0,1,1,0,0,0,0
320,1,175,0,2,0,0,1,0,0,1,0,0,0
418,6,1387,0,2,0,0,0,1,1,0,0,0,0
300,8,137,0,3,0,1,1,0,0,0,1,0,0
630,6,131,0,2,0,0,1,0,0,0,1,0,0
671,2,1324,0,1,0,0,1,0,1,0,0,0,0
453,5,274,0,1,0,0,0,1,1,0,0,0,0
507,5,63,0,2,0,0,1,0,0,1,0,0,0
210,2,2505,0,0,0,0,0,1,0,0,0,0,1
440,4,651,0,1,0,1,1,0,0,0,1,0,0
489,3,475,0,1,0,1,1,0,1,0,0,0,0
1024,4,561,0,2,0,0,0,1,1,0,0,0,0
277,1,888,0,0,0,0,1,0,0,0,1,0,0
792,4,1582,0,1,1,1,0,1,1,0,0,0,0
699,8,893,0,0,0,1,1,0,0,1,0,0,0
556,6,1076,0,1,0,1,1,0,1,0,0,0,0
851,6,158,0,1,0,0,0,1,0,0,1,0,0
574,4,387,0,0,0,1,0,0,1,0,0,0,0
577,1,703,0,2,0,0,1,0,0,0,1,0,0
489,3,772,0,3,0,1,0,1,0,0,1,0,0
744,6,252,0,1,0,0,1,0,1,0,0,0,0
719,5,2950,0,0,0,1,0,1,1,0,0,0,0
374,3,100,0,2,0,1,1,0,1,0,0,0,0
236,8,95,0,0,1,1,1,0,0,1,0,0,0
459,6,208,0,1,0,0,1,0,0,0,1,0,0
339,3,1121,0,1,0,0,1,0,0,0,0,1,0
487,3,29,0,3,1,1,1,0,0,1,0,0,0
747,7,3529,0,1,0,1,1,0,1,0,0,0,0
408,8,3520,0,2,0,1,1,0,0,0,0,0,1
491,2,139,0,2,1,0,0,0,0,0,1,0,0
511,3,410,0,3,0,1,1,0,1,0,0,0,0
669,6,182,0,0,1,0,1,0,0,0,1,0,0
64,2,419,0,2,0,0,1,0,0,1,0,0,0
378,5,608,0,2,0,0,0,1,1,0,0,0,0
542,2,1384,0,3,0,1,1,0,0,0,0,0,1
740,5,29,0,2,0,0,1,0,0,0,1,0,0
401,1,3467,0,0,0,0,1,0,1,0,0,0,0
124,2,2258,0,1,0,0,1,0,0,0,1,0,0
623,3,675,0,1,0,0,1,0,1,0,0,0,0
372,1,524,0,0,1,0,1,0,1,0,0,0,0
262,2,639,0,0,0,0,1,0,1,0,0,0,0
375,3,14,0,2,0,1,1,0,1,0,0,0,0
463,3,1070,0,1,0,0,1,0,1,0,0,0,0
379,3,548,0,3,1,1,1,0,0,1,0,0,0
64,2,269,0,1,0,0,1,0,0,1,0,0,0
679,5,495,0,1,0,1,0,1,1,0,0,0,0
754,1,276,0,1,1,0,0,1,0,1,0,0,0
630,4,963,0,3,0,1,1,0,1,0,0,0,0
272,5,762,0,2,0,0,1,0,1,0,0,0,0
459,3,392,0,2,0,1,1,0,1,0,0,0,0
498,6,301,0,3,0,1,1,0,0,0,1,0,0
619,3,1683,0,0,0,0,1,0,0,0,0,0,1
633,6,917,0,0,0,0,1,0,1,0,0,0,0
353,4,1006,0,4,0,1,0,1,0,1,0,0,0
516,7,771,0,3,1,1,0,1,0,1,0,0,0
591,2,62,0,1,0,1,1,0,0,1,0,0,0
791,2,48,0,2,0,0,1,0,1,0,0,0,0
640,3,448,0,2,1,0,0,1,0,0,1,0,0
657,3,2133,0,3,0,1,0,1,1,0,0,0,0
516,5,595,0,1,0,0,0,0,1,0,0,0,0
782,2,1669,0,2,0,1,1,0,0,0,0,1,0
581,3,81,0,1,0,0,1,0,1,0,0,0,0
327,2,1030,0,2,1,1,1,0,1,0,0,0,0
780,2,225,0,1,0,0,1,0,0,0,1,0,0
639,1,594,0,1,0,0,1,0,0,1,0,0,0
411,3,277,0,2,0,0,1,0,1,0,0,0,0
404,6,996,0,1,1,0,0,1,1,0,0,0,0
559,4,409,0,4,0,1,0,1,1,0,0,0,0
592,7,496,0,2,0,1,1,0,0,1,0,0,0
539,3,225,0,2,0,1,0,1,0,0,0,1,0
562,9,264,0,1,0,1,1,0,1,0,0,0,0
839,4,158,0,0,0,0,0,1,1,0,0,0,0
714,5,645,0,1,0,0,1,0,0,0,0,1,0
538,5,125,0,2,0,0,1,0,1,0,0,0,0
688,3,249,0,1,0,0,1,0,1,0,0,0,0
293,7,604,0,1,0,1,1,0,0,0,0,1,0
579,3,257,0,2,0,1,1,0,0,0,0,0,1
861,3,710,0,2,0,0,1,0,1,0,0,0,0
456,5,11,0,2,0,1,0,0,0,0,0,0,1
330,2,2896,0,0,0,0,1,0,1,0,0,0,0
369,9,1047,0,2,1,1,1,0,0,0,1,0,0
282,5,560,0,2,0,1,1,0,0,1,0,0,0
343,9,2029,0,3,0,1,1,0,1,0,0,0,0
425,3,1630,0,1,0,0,1,0,0,1,0,0,0
218,7,365,0,0,0,1,0,1,0,0,0,1,0
503,5,98,0,1,0,1,1,0,0,1,0,0,0
680,5,232,0,1,0,0,1,0,1,0,0,0,0
318,8,187,0,2,0,1,0,1,1,0,0,0,0
803,6,1109,0,0,0,0,1,0,1,0,0,0,0
602,4,635,0,2,0,1,1,0,0,1,0,0,0
706,5,1518,0,2,0,1,0,1,0,1,0,0,0
368,3,538,0,3,0,1,1,0,1,0,0,0,0
670,11,1174,0,1,0,1,1,0,1,0,0,0,0
281,7,312,0,1,0,1,0,1,0,0,1,0,0
678,3,737,0,3,0,1,1,0,0,1,0,0,0
534,3,815,0,0,0,0,1,0,1,0,0,0,0
610,4,1139,0,3,1,1,0,0,1,0,0,0,0
264,6,1285,0,2,0,0,1,0,0,0,1,0,0
320,2,258,0,0,0,0,1,0,0,1,0,0,0
619,7,388,0,1,0,1,0,1,0,0,0,0,1
310,4,185,0,2,0,0,0,1,1,0,0,0,0
592,5,1102,0,0,0,0,1,0,0,0,0,1,0
226,3,252,0,0,0,1,1,0,0,1,0,0,0
669,4,396,0,1,0,0,0,1,1,0,0,0,0
253,3,1299,0,0,0,0,0,1,0,0,1,0,0
610,2,332,0,2,0,0,1,0,0,0,1,0,0
625,6,275,0,2,0,0,1,0,0,1,0,0,0
360,2,842,0,3,0,1,1,0,0,0,1,0,0
616,5,2963,0,2,0,0,0,1,1,0,0,0,0
552,2,51,0,0,0,0,0,1,1,0,0,0,0
392,6,1440,0,1,0,0,0,0,1,0,0,0,0
298,6,103,0,1,0,0,0,1,0,0,0,1,0
107,3,338,0,1,0,1,1,0,1,0,0,0,0
569,2,431,0,2,0,0,1,0,1,0,0,0,0
187,5,1014,0,1,0,1,0,1,0,0,0,0,1
519,6,2089,0,1,0,0,0,1,1,0,0,0,0
447,6,86,0,3,0,1,1,0,1,0,0,0,0
635,2,1092,0,0,1,0,1,0,0,0,1,0,0
439,7,311,0,0,0,1,0,1,1,0,0,0,0
434,2,1857,0,2,0,0,1,0,0,1,0,0,0
646,2,260,0,1,1,0,1,0,1,0,0,0,0
567,3,946,0,2,0,1,1,0,1,0,0,0,0
563,4,144,0,1,0,1,1,0,1,0,0,0,0
593,5,2535,0,2,0,0,1,0,0,0,1,0,0
192,6,3,0,3,0,1,0,1,0,0,1,0,0
651,1,212,0,1,1,0,1,0,1,0,0,0,0
622,1,901,0,2,0,0,1,0,0,0,1,0,0
296,3,1536,0,2,0,1,1,0,0,1,0,0,0
451,4,4035,0,4,0,1,0,1,0,1,0,0,0
492,8,152,0,1,0,1,0,0,1,0,0,0,0
473,8,293,0,1,0,1,0,1,0,0,0,1,0
566,2,1779,0,1,0,0,0,1,1,0,0,0,0
786,2,26,0,1,0,0,1,0,1,0,0,0,0
716,6,1057,0,0,0,1,1,0,1,0,0,0,0
237,5,440,0,3,0,1,1,0,1,0,0,0,0
624,5,933,0,1,0,0,1,0,0,0,1,0,0
765,2,595,0,4,0,1,0,1,0,0,1,0,0
577,7,789,0,1,0,1,1,0,1,0,0,0,0
718,1,878,0,1,0,0,0,0,1,0,0,0,0
902,4,798,0,1,0,0,1,0,1,0,0,0,0
704,2,873,0,0,0,1,1,0,1,0,0,0,0
549,7,672,0,3,0,1,1,0,1,0,0,0,0
709,9,1001,0,2,0,1,1,0,1,0,0,0,0
528,2,1196,0,2,0,1,1,0,0,1,0,0,0
504,3,1240,0,1,0,0,1,0,1,0,0,0,0
429,5,1536,0,1,0,1,1,0,0,0,0,0,1
812,4,304,0,3,1,1,1,0,1,0,0,0,0
336,1,1095,0,2,0,1,1,0,1,0,0,0,0
806,1,2344,0,3,0,1,1,0,0,0,1,0,0
599,2,366,0,1,0,0,1,0,0,1,0,0,0
220,2,1202,0,2,0,1,1,0,1,0,0,0,0
573,5,275,0,2,0,0,1,0,0,1,0,0,0
79,6,154,0,0,0,0,1,0,0,1,0,0,0
625,2,473,0,3,1,1,1,0,1,0,0,0,0
677,3,1314,0,1,0,0,1,0,0,1,0,0,0
381,6,293,0,2,0,0,1,0,1,0,0,0,0
524,1,279,0,2,1,1,1,0,1,0,0,0,0
890,2,260,0,2,0,0,1,0,0,0,0,1,0
398,6,196,0,1,0,0,0,1,1,0,0,0,0
288,5,755,0,2,0,0,1,0,1,0,0,0,0
796,5,223,0,2,1,0,1,0,1,0,0,0,0
892,1,2185,0,0,0,0,0,1,0,0,0,1,0
500,4,339,0,2,0,0,1,0,1,0,0,0,0
702,1,625,0,1,0,0,0,1,1,0,0,0,0
768,1,420,0,1,0,1,1,0,1,0,0,0,0
351,4,2631,0,1,0,1,1,0,0,0,0,0,1
402,4,441,0,4,0,1,0,1,1,0,0,0,0
746,1,663,0,2,0,0,1,0,0,0,0,1,0
837,5,1153,0,5,0,1,1,0,1,0,0,0,0
612,3,150,0,0,0,1,1,0,1,0,0,0,0
324,1,26,0,3,0,1,1,0,1,0,0,0,0
897,3,485,0,1,1,0,1,0,1,0,0,0,0
393,2,639,0,0,0,0,1,0,0,0,0,1,0
432,7,270,0,1,0,1,0,1,0,1,0,0,0
568,5,496,0,1,1,0,0,1,1,0,0,0,0
810,1,763,0,2,0,0,1,0,1,0,0,0,0
670,6,2897,0,2,0,1,0,0,0,0,1,0,0
582,7,736,0,1,0,1,1,0,1,0,0,0,0
592,3,476,0,1,0,0,1,0,0,0,1,0,0
508,6,18,0,1,0,1,0,1,0,1,0,0,0
611,4,297,0,3,0,1,0,1,1,0,0,0,0
64,3,355,0,1,0,0,0,1,1,0,0,0,0
440,3,518,0,2,0,0,1,0,1,0,0,0,0
548,4,1219,0,1,0,0,1,0,1,0,0,0,0
269,4,1196,0,2,0,1,0,1,0,0,0,0,1
577,6,1492,0,2,1,0,1,0,0,1,0,0,0
459,4,273,0,2,0,1,1,0,1,0,0,0,0
851,4,340,0,0,0,0,1,0,0,0,1,0,0
814,6,130,0,2,0,1,0,1,1,0,0,0,0
406,6,1558,0,1,0,0,1,0,1,0,0,0,0
469,6,844,0,2,0,1,1,0,0,0,1,0,0
485,4,64,0,1,0,0,1,0,1,0,0,0,0
409,7,289,0,1,0,1,1,0,1,0,0,0,0
539,4,132,0,1,0,0,0,1,1,0,0,0,0
348,3,2784,0,0,0,0,1,0,1,0,0,0,0
273,3,313,0,0,0,0,1,0,0,0,1,0,0
624,5,548,0,0,0,0,1,0,0,1,0,0,0
625,4,306,0,2,1,0,1,0,0,1,0,0,0
339,3,514,0,1,0,0,1,0,0,0,0,0,1
679,3,5269,0,3,1,1,1,0,0,1,0,0,0
373,1,271,0,2,0,0,1,0,1,0,0,0,0
550,5,265,0,1,0,0,1,0,1,0,0,0,0
664,1,371,0,1,0,0,0,1,1,0,0,0,0
493,2,148,0,2,0,0,0,1,1,0,0,0,0
590,8,1074,0,0,1,1,1,0,0,1,0,0,0
396,5,381,0,1,0,0,1,0,0,0,1,0,0
460,5,695,0,1,1,0,0,1,1,0,0,0,0
458,3,866,0,1,0,1,1,0,0,0,1,0,0
350,1,28,0,0,0,0,1,0,1,0,0,0,0
464,2,826,0,1,0,1,0,1,1,0,0,0,0
190,6,608,0,1,1,0,1,0,0,1,0,0,0
401,4,69,0,3,0,1,1,0,1,0,0,0,0
443,2,106,0,3,0,1,1,0,1,0,0,0,0
448,3,464,0,2,0,0,1,0,1,0,0,0,0
